index,gender,car,reality,child_num,income_total,income_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
13747,M,Y,N,0,202500.0,Commercial associate,House / apartment,-17374,-3495,1,1,0,Managers,2.0,-57.0
13748,F,N,N,0,202500.0,Working,House / apartment,-20046,-3503,0,0,0,Sales staff,2.0,-51.0
13749,M,N,Y,0,270000.0,Commercial associate,House / apartment,-18454,-7518,0,0,0,Drivers,2.0,-20.0
13750,F,N,Y,1,81000.0,State servant,House / apartment,-15651,-7513,0,0,0,Core staff,3.0,-10.0
13751,M,Y,Y,0,382500.0,Working,House / apartment,-11864,-1748,0,1,0,IT staff,2.0,-47.0
13752,F,Y,Y,2,202500.0,Commercial associate,House / apartment,-9868,-583,0,0,0,Sales staff,4.0,-21.0
13753,M,Y,N,0,162000.0,Pensioner,House / apartment,-20053,365243,0,0,0,,2.0,-44.0
13754,M,N,Y,0,180000.0,Commercial associate,With parents,-9848,-1244,0,1,0,High skill tech staff,1.0,-20.0
13755,F,N,N,1,135000.0,Working,House / apartment,-15692,-9136,1,1,0,,3.0,-2.0
13756,F,Y,Y,0,121500.0,Working,House / apartment,-10145,-1682,0,0,1,Sales staff,2.0,-19.0
13757,F,N,Y,0,202500.0,Pensioner,House / apartment,-20337,365243,0,0,0,,2.0,-37.0
13758,F,N,Y,2,225000.0,Working,House / apartment,-12798,-648,0,0,0,Sales staff,4.0,-15.0
13759,M,Y,Y,1,225000.0,Commercial associate,House / apartment,-11294,-1077,0,0,0,Managers,3.0,-7.0
13760,F,Y,N,1,225000.0,Working,House / apartment,-15208,-3993,1,1,0,Managers,2.0,-5.0
13761,F,N,N,0,252000.0,Pensioner,House / apartment,-22765,365243,0,0,0,,1.0,-2.0
13762,M,Y,Y,1,112500.0,Working,House / apartment,-12571,-451,1,0,1,Drivers,3.0,-29.0
13763,F,Y,Y,0,292500.0,Commercial associate,House / apartment,-16930,-8995,0,0,0,High skill tech staff,1.0,-28.0
13764,M,N,Y,2,112500.0,Working,House / apartment,-14006,-869,1,0,0,Laborers,4.0,-7.0
13765,F,N,Y,0,112500.0,Working,House / apartment,-14446,-3161,0,0,0,,1.0,0.0
13766,F,N,Y,0,99000.0,Pensioner,House / apartment,-22829,365243,0,0,0,,1.0,-15.0
13767,F,N,Y,1,121500.0,Working,House / apartment,-13609,-1621,0,0,0,,2.0,-34.0
13768,F,N,Y,0,202500.0,Pensioner,House / apartment,-21126,365243,0,0,0,,1.0,-27.0
13769,F,N,Y,0,112500.0,Pensioner,House / apartment,-21642,365243,0,0,0,,2.0,-8.0
13770,M,Y,Y,0,292500.0,Commercial associate,House / apartment,-11714,-765,0,1,0,High skill tech staff,2.0,-60.0
13771,F,N,Y,0,126000.0,Pensioner,House / apartment,-23646,365243,0,0,0,,1.0,-4.0
13772,F,N,Y,1,90000.0,Commercial associate,House / apartment,-12890,-5359,0,0,0,Laborers,3.0,-3.0
13773,F,Y,Y,0,112500.0,Pensioner,House / apartment,-22395,365243,0,0,0,,2.0,-6.0
13774,M,N,Y,0,112500.0,Working,House / apartment,-15990,-1100,0,0,0,Laborers,1.0,-12.0
13775,F,N,N,1,90000.0,Working,With parents,-10092,-976,0,0,0,,3.0,-5.0
13776,F,N,Y,1,225000.0,Working,House / apartment,-12293,-1779,0,0,0,Cleaning staff,2.0,-25.0
13777,M,N,N,0,135000.0,Working,House / apartment,-10957,-1634,0,0,0,Low-skill Laborers,2.0,-27.0
13778,F,N,N,0,180000.0,Working,House / apartment,-13774,-2684,0,0,0,Cooking staff,1.0,-51.0
13779,F,Y,N,0,240750.0,State servant,With parents,-17693,-7778,0,0,0,Laborers,2.0,-27.0
13780,F,N,Y,0,94500.0,Working,House / apartment,-9711,-1403,0,0,0,Sales staff,2.0,-18.0
13781,F,Y,Y,0,157500.0,Working,House / apartment,-14814,-2441,1,1,0,Laborers,2.0,-14.0
13782,F,N,Y,0,135000.0,State servant,House / apartment,-10066,-3026,1,1,0,High skill tech staff,1.0,-17.0
13783,F,Y,Y,0,225000.0,Working,Rented apartment,-11031,-137,1,0,0,,1.0,-7.0
13784,M,Y,N,0,261000.0,State servant,Municipal apartment,-11117,-2676,0,0,0,Core staff,2.0,-44.0
13785,F,N,Y,0,67500.0,Pensioner,Municipal apartment,-21819,365243,0,0,0,,2.0,-23.0
13786,F,N,Y,0,157500.0,Pensioner,House / apartment,-20850,365243,0,0,0,,2.0,-18.0
13787,F,Y,N,0,112500.0,Commercial associate,House / apartment,-17641,-10454,1,1,0,Medicine staff,1.0,-57.0
13788,F,N,Y,0,112500.0,Pensioner,House / apartment,-22616,365243,0,0,0,,2.0,-5.0
13789,F,Y,Y,0,157500.0,Working,House / apartment,-19057,-3913,0,0,0,,1.0,-34.0
13790,F,N,Y,2,157500.0,Working,House / apartment,-10710,-2351,0,0,0,Sales staff,4.0,-39.0
13791,F,N,Y,0,112500.0,Pensioner,House / apartment,-21256,365243,0,1,0,,1.0,-16.0
13792,F,N,Y,1,135000.0,Working,House / apartment,-15114,-6250,0,0,0,Sales staff,2.0,-50.0
13793,F,Y,N,0,144000.0,Working,House / apartment,-17383,-890,1,1,0,Core staff,2.0,-54.0
13794,M,N,Y,1,135000.0,Working,House / apartment,-18421,-1308,0,0,0,Drivers,3.0,-27.0
13795,M,Y,Y,2,225000.0,Working,House / apartment,-10796,-2531,1,0,0,Laborers,4.0,-26.0
13796,F,Y,Y,0,450000.0,Commercial associate,House / apartment,-10149,-2783,0,0,0,Accountants,2.0,-45.0
13797,F,N,Y,0,238500.0,Working,House / apartment,-22246,-14536,0,0,0,High skill tech staff,2.0,-53.0
13798,F,N,Y,0,90000.0,Pensioner,House / apartment,-23262,365243,0,1,0,,1.0,-12.0
13799,F,Y,Y,1,119700.0,Working,House / apartment,-13058,-3329,0,1,0,,3.0,-12.0
13800,M,N,Y,0,450000.0,Commercial associate,House / apartment,-23674,-2087,0,0,0,Security staff,2.0,-47.0
13801,M,Y,N,1,166500.0,State servant,With parents,-12372,-5401,0,1,0,Core staff,3.0,-22.0
13802,F,N,N,1,90000.0,Working,Municipal apartment,-15655,-1191,0,0,0,Sales staff,3.0,-29.0
13803,F,Y,Y,0,157500.0,Working,House / apartment,-16247,-1374,0,1,0,,2.0,-17.0
13804,M,N,Y,0,216000.0,Working,House / apartment,-14395,-596,1,1,0,Security staff,1.0,-10.0
13805,F,Y,N,0,270000.0,Working,House / apartment,-10569,-565,0,1,0,Sales staff,2.0,-23.0
13806,F,N,N,0,135000.0,Pensioner,Municipal apartment,-22827,365243,0,0,0,,1.0,-17.0
13807,F,Y,Y,0,135000.0,Working,House / apartment,-16641,-1407,0,0,0,,1.0,-24.0
13808,F,Y,N,0,180000.0,Working,With parents,-10824,-762,0,0,0,Managers,2.0,-13.0
13809,M,N,N,1,225000.0,Working,House / apartment,-13747,-6273,0,0,0,Core staff,3.0,-54.0
13810,M,Y,Y,0,180000.0,Pensioner,House / apartment,-22426,365243,0,0,0,,1.0,-23.0
13811,F,Y,Y,0,180000.0,Commercial associate,House / apartment,-15161,-7140,0,0,0,Core staff,1.0,-53.0
13812,F,Y,Y,0,99000.0,Pensioner,House / apartment,-21014,365243,0,0,0,,2.0,-5.0
13813,F,N,N,0,157500.0,Commercial associate,With parents,-15737,-432,0,0,0,,1.0,-25.0
13814,M,Y,N,0,229500.0,Working,Co-op apartment,-18325,-1256,0,0,0,Laborers,2.0,-49.0
13815,F,N,N,1,157500.0,Commercial associate,House / apartment,-12071,-930,1,0,0,Laborers,3.0,-6.0
13816,F,N,N,0,117000.0,Pensioner,House / apartment,-23056,365243,0,0,0,,1.0,-3.0
13817,M,N,N,1,337500.0,Commercial associate,House / apartment,-17593,-2370,0,0,1,Managers,3.0,-12.0
13818,F,N,Y,1,85500.0,Working,House / apartment,-16525,-859,1,0,0,Waiters/barmen staff,3.0,-9.0
13819,M,N,N,0,225000.0,Commercial associate,Rented apartment,-17755,-4338,0,0,0,Drivers,1.0,-59.0
13820,F,N,N,0,90000.0,Working,House / apartment,-11639,-3333,1,0,0,Waiters/barmen staff,2.0,-27.0
13821,F,Y,Y,0,450000.0,Commercial associate,House / apartment,-10149,-2783,0,0,0,Accountants,2.0,-7.0
13822,M,Y,Y,0,450000.0,Commercial associate,House / apartment,-18362,-2141,0,0,0,Medicine staff,2.0,-18.0
13823,F,N,N,0,207000.0,Working,House / apartment,-14690,-5064,0,0,0,,2.0,-25.0
13824,F,N,Y,1,180000.0,Commercial associate,House / apartment,-15221,-553,0,0,0,,2.0,-7.0
13825,F,N,Y,0,157500.0,Pensioner,House / apartment,-24047,365243,0,0,0,,2.0,-49.0
13826,F,N,N,2,247500.0,Working,House / apartment,-12891,-1090,0,0,0,Private service staff,3.0,-9.0
13827,M,N,Y,0,270000.0,Commercial associate,House / apartment,-9800,-139,0,1,0,,1.0,-6.0
13828,M,N,N,0,180000.0,Working,House / apartment,-13273,-1535,0,1,0,Security staff,2.0,-23.0
13829,F,Y,N,0,225000.0,Commercial associate,With parents,-11828,-165,0,0,0,Accountants,2.0,-18.0
13830,F,N,Y,1,67500.0,Working,House / apartment,-11126,-2087,1,1,0,Accountants,2.0,-17.0
13831,M,Y,N,0,166500.0,Working,With parents,-10435,-1713,1,0,0,Core staff,2.0,-30.0
13832,M,Y,Y,0,225000.0,Commercial associate,House / apartment,-17706,-3043,0,1,0,Laborers,2.0,-24.0
13833,F,N,Y,0,225000.0,Commercial associate,House / apartment,-17031,-642,0,0,0,Core staff,1.0,-25.0
13834,F,N,Y,0,139500.0,State servant,House / apartment,-17801,-8479,0,0,0,Managers,2.0,-38.0
13835,F,N,Y,0,63000.0,Working,House / apartment,-19896,-1574,1,0,0,High skill tech staff,2.0,-4.0
13836,M,N,N,0,202500.0,Commercial associate,House / apartment,-20604,-252,1,1,0,Security staff,2.0,-44.0
13837,M,Y,Y,0,405000.0,Working,House / apartment,-11723,-1830,1,0,1,,2.0,-46.0
13838,M,Y,N,0,135000.0,Working,House / apartment,-9299,-1277,1,1,0,Drivers,1.0,-7.0
13839,F,N,Y,0,157500.0,Commercial associate,House / apartment,-17038,-925,1,1,0,Core staff,2.0,-56.0
13840,F,N,Y,0,225000.0,Commercial associate,House / apartment,-15914,-5379,0,0,0,Private service staff,1.0,-8.0
13841,F,N,N,1,76500.0,Working,House / apartment,-12506,-495,1,0,0,Accountants,3.0,-56.0
13842,F,N,Y,0,180000.0,Working,House / apartment,-14530,-4675,1,1,0,Managers,2.0,-10.0
13843,M,N,N,0,157500.0,Commercial associate,House / apartment,-15140,-233,1,1,0,Laborers,1.0,-58.0
13844,M,Y,Y,1,148500.0,Working,House / apartment,-14962,-5176,0,0,0,Laborers,3.0,-14.0
13845,M,Y,Y,0,351000.0,Pensioner,House / apartment,-22329,365243,0,0,0,,2.0,-26.0
13846,F,Y,N,0,135000.0,Commercial associate,House / apartment,-10445,-249,0,0,0,Laborers,2.0,-5.0
13847,F,N,N,2,76500.0,Commercial associate,House / apartment,-11978,-370,0,0,0,,4.0,-26.0
13848,F,Y,Y,1,234000.0,Commercial associate,House / apartment,-10865,-1481,0,0,0,Sales staff,3.0,-57.0
13849,F,Y,Y,1,234000.0,Commercial associate,House / apartment,-10865,-1481,0,0,0,Sales staff,3.0,-5.0
13850,F,N,N,0,180000.0,Pensioner,House / apartment,-21191,365243,0,1,0,,1.0,-33.0
13851,M,N,Y,0,202500.0,Working,House / apartment,-10886,-742,0,0,0,Drivers,2.0,-3.0
13852,F,N,N,2,82350.0,Working,With parents,-12154,-4083,1,0,0,Cleaning staff,4.0,-27.0
13853,M,N,N,0,225000.0,Working,House / apartment,-19124,-5064,0,1,0,Laborers,2.0,-23.0
13854,F,Y,Y,0,135000.0,Working,House / apartment,-16505,-8377,0,0,0,Laborers,2.0,-31.0
13855,F,N,Y,0,225000.0,Pensioner,Municipal apartment,-21664,365243,0,1,0,,2.0,-28.0
13856,F,N,N,0,157500.0,Working,Office apartment,-18973,-3289,0,0,0,Laborers,1.0,-26.0
13857,M,N,Y,1,135000.0,Working,House / apartment,-18719,-1473,1,1,0,Laborers,3.0,-22.0
13858,F,Y,N,0,90000.0,Working,House / apartment,-15969,-5483,1,1,0,Core staff,1.0,-10.0
13859,F,N,Y,0,157500.0,Working,House / apartment,-19185,-1901,0,1,0,Accountants,2.0,-37.0
13860,F,Y,Y,0,216000.0,Working,House / apartment,-21216,-3641,0,0,0,Managers,2.0,-49.0
13861,F,N,Y,0,121500.0,Commercial associate,House / apartment,-17046,-1410,0,1,0,Accountants,2.0,-39.0
13862,F,N,Y,5,157500.0,Working,House / apartment,-13039,-3375,0,0,0,Laborers,7.0,-20.0
13863,M,Y,Y,0,261000.0,Working,House / apartment,-15936,-1508,0,1,0,Managers,2.0,-45.0
13864,F,N,Y,0,157500.0,Pensioner,House / apartment,-20971,365243,0,1,0,,2.0,-12.0
13865,F,N,Y,1,202500.0,Working,House / apartment,-14060,-261,0,0,0,Medicine staff,3.0,-25.0
13866,F,Y,Y,0,202500.0,Working,House / apartment,-19906,-5982,0,0,0,Laborers,2.0,-13.0
13867,F,N,Y,0,81000.0,Pensioner,House / apartment,-20779,365243,0,0,0,,2.0,-16.0
13868,M,Y,N,0,360000.0,State servant,House / apartment,-9983,-1923,0,0,0,,2.0,-12.0
13869,F,N,N,0,292500.0,Commercial associate,House / apartment,-18698,-10758,0,0,0,Laborers,2.0,-3.0
13870,M,N,Y,0,202500.0,Commercial associate,House / apartment,-8353,-1081,1,0,1,Core staff,2.0,-25.0
13871,M,N,Y,1,180000.0,Working,House / apartment,-9441,-1235,0,0,0,Managers,3.0,-13.0
13872,F,N,N,0,54000.0,Pensioner,House / apartment,-20132,365243,0,0,0,,1.0,-12.0
13873,F,N,Y,0,144000.0,State servant,House / apartment,-12795,-767,0,0,0,,1.0,-1.0
13874,M,N,Y,0,135000.0,Commercial associate,House / apartment,-19226,-1288,0,0,1,,2.0,-21.0
13875,F,N,N,0,180000.0,Working,House / apartment,-13619,-385,0,0,0,IT staff,1.0,-51.0
13876,M,N,Y,0,180000.0,Pensioner,House / apartment,-19564,365243,0,1,0,,2.0,-51.0
13877,F,N,N,0,90000.0,Working,With parents,-8594,-195,1,0,0,Secretaries,1.0,-9.0
13878,F,N,Y,0,180000.0,Pensioner,House / apartment,-21881,365243,0,0,0,,2.0,-16.0
13879,M,N,N,1,225000.0,Commercial associate,With parents,-17868,-1912,0,0,0,Drivers,3.0,-21.0
13880,F,N,N,1,135000.0,Commercial associate,House / apartment,-15170,-7979,0,0,0,High skill tech staff,2.0,-24.0
13881,F,N,N,0,157500.0,Working,House / apartment,-18240,-4561,0,0,0,Laborers,2.0,-52.0
13882,M,Y,N,0,76500.0,Working,House / apartment,-20816,-484,0,0,0,Laborers,2.0,-42.0
13883,F,N,N,1,180000.0,Working,House / apartment,-9950,-427,0,0,0,Sales staff,2.0,-48.0
13884,F,Y,Y,1,135000.0,Commercial associate,House / apartment,-11159,-856,0,0,0,Sales staff,3.0,0.0
13885,F,Y,Y,1,135000.0,Commercial associate,With parents,-14362,-3414,0,0,0,Sales staff,3.0,-14.0
13886,F,Y,Y,0,175500.0,Pensioner,House / apartment,-22077,365243,0,1,0,,2.0,-17.0
13887,M,Y,Y,0,216000.0,Commercial associate,House / apartment,-16337,-1797,0,0,0,Drivers,2.0,-6.0
13888,F,Y,Y,0,108000.0,Working,Municipal apartment,-19316,-6039,0,0,0,Core staff,2.0,-34.0
13889,M,Y,N,2,166500.0,Commercial associate,House / apartment,-12312,-1199,0,0,0,Core staff,4.0,-21.0
13890,F,N,Y,3,207000.0,Commercial associate,House / apartment,-15267,-461,1,1,0,,4.0,-16.0
13891,F,Y,Y,0,225000.0,Working,House / apartment,-17522,-1751,0,1,0,High skill tech staff,2.0,-23.0
13892,F,N,Y,1,112500.0,Working,House / apartment,-13656,-2207,0,1,0,Sales staff,3.0,-37.0
13893,F,N,N,1,76500.0,Working,House / apartment,-10080,-735,1,0,0,Sales staff,3.0,-33.0
13894,F,N,Y,0,94500.0,State servant,House / apartment,-18465,-1930,1,0,0,Laborers,1.0,-45.0
13895,M,Y,N,0,112500.0,Pensioner,House / apartment,-16804,365243,0,0,0,,2.0,-41.0
13896,F,N,Y,2,117000.0,Working,House / apartment,-10391,-320,0,1,0,Cooking staff,3.0,-18.0
13897,M,Y,Y,0,225000.0,Working,With parents,-9444,-663,1,1,0,,1.0,-7.0
13898,F,N,N,1,117000.0,Working,House / apartment,-11640,-1676,0,1,0,Sales staff,3.0,-24.0
13899,F,N,N,0,144000.0,Pensioner,House / apartment,-20040,365243,0,0,0,,2.0,-34.0
13900,F,N,Y,0,135000.0,Pensioner,House / apartment,-22579,365243,0,0,0,,1.0,-10.0
13901,M,Y,Y,2,270000.0,Working,House / apartment,-14477,-293,1,1,0,Drivers,4.0,-20.0
13902,F,Y,Y,0,202500.0,State servant,House / apartment,-11836,-4646,0,0,1,Medicine staff,2.0,-8.0
13903,F,N,Y,0,103500.0,Commercial associate,House / apartment,-18292,-638,1,1,0,Laborers,2.0,-52.0
13904,F,N,Y,0,180000.0,Working,House / apartment,-9791,-1344,0,0,1,Sales staff,2.0,-6.0
13905,F,Y,Y,0,360000.0,Working,House / apartment,-18356,-1820,0,0,0,High skill tech staff,2.0,-22.0
13906,F,N,N,2,67500.0,Commercial associate,House / apartment,-10331,-433,0,1,0,Core staff,4.0,-7.0
13907,F,N,Y,2,90000.0,State servant,House / apartment,-12724,-2635,1,0,0,Core staff,4.0,-36.0
13908,F,Y,Y,1,112500.0,Commercial associate,House / apartment,-10551,-3000,0,0,1,Core staff,3.0,-49.0
13909,F,N,Y,0,99000.0,Pensioner,House / apartment,-22799,365243,0,0,0,,2.0,-24.0
13910,F,N,Y,0,180000.0,Working,House / apartment,-18439,-2758,0,0,0,Laborers,2.0,-39.0
13911,F,N,N,1,157500.0,Working,With parents,-12603,-102,0,0,0,Sales staff,3.0,-35.0
13912,F,Y,Y,1,1575000.0,Commercial associate,House / apartment,-10142,-2479,0,0,0,Managers,2.0,-6.0
13913,F,N,Y,0,171000.0,Commercial associate,House / apartment,-21475,-5643,0,0,0,,2.0,-1.0
13914,F,N,N,0,247500.0,Commercial associate,With parents,-8559,-382,0,0,0,,1.0,-4.0
13915,F,N,Y,0,180000.0,Pensioner,House / apartment,-23770,365243,0,0,0,,2.0,-26.0
13916,M,Y,Y,0,135000.0,Working,House / apartment,-10576,-901,1,1,0,Laborers,1.0,-35.0
13917,F,Y,Y,2,135000.0,State servant,House / apartment,-14439,-6094,1,0,0,Core staff,4.0,-23.0
13918,M,N,Y,0,90000.0,Working,House / apartment,-18427,-1296,0,0,0,Laborers,2.0,-22.0
13919,M,Y,Y,0,110250.0,Working,House / apartment,-14129,-5758,0,0,0,,1.0,-25.0
13920,F,N,N,0,135000.0,Working,House / apartment,-11919,-1787,0,1,0,Accountants,2.0,-3.0
13921,M,Y,Y,0,225000.0,State servant,House / apartment,-13688,-3506,0,1,0,Laborers,2.0,-31.0
13922,M,N,Y,0,225000.0,State servant,House / apartment,-12394,-381,0,0,0,Laborers,2.0,-5.0
13923,F,N,Y,0,202500.0,Commercial associate,House / apartment,-15941,-5830,0,0,0,Managers,2.0,-38.0
13924,M,N,Y,1,157500.0,Working,House / apartment,-12585,-367,0,0,0,Sales staff,3.0,-8.0
13925,F,N,N,0,144000.0,Working,House / apartment,-15743,-2052,0,1,0,Laborers,2.0,-38.0
13926,F,N,N,2,112500.0,Working,House / apartment,-14307,-188,0,0,0,Laborers,3.0,-37.0
13927,F,N,N,1,76500.0,Working,House / apartment,-12506,-495,1,0,0,Accountants,3.0,-58.0
13928,F,N,Y,1,157500.0,State servant,House / apartment,-12676,-1350,0,0,0,Waiters/barmen staff,2.0,-16.0
13929,F,N,Y,0,135000.0,State servant,House / apartment,-16493,-9255,0,0,0,Core staff,1.0,-18.0
13930,F,N,N,1,202500.0,Working,House / apartment,-19684,-12032,0,1,0,Medicine staff,3.0,-52.0
13931,F,N,Y,1,90000.0,Working,House / apartment,-11508,-1170,0,0,0,Cooking staff,3.0,-15.0
13932,M,N,Y,1,225000.0,Working,House / apartment,-13788,-640,1,0,0,Laborers,3.0,-48.0
13933,F,N,Y,0,112500.0,Working,House / apartment,-20579,-3032,1,1,0,Laborers,2.0,-40.0
13934,M,Y,N,0,252000.0,Working,House / apartment,-15227,-5300,1,1,0,Laborers,2.0,-11.0
13935,F,N,Y,0,135000.0,Working,House / apartment,-15446,-231,0,0,0,Sales staff,2.0,-4.0
13936,M,Y,Y,1,216000.0,Working,House / apartment,-13127,-1279,0,0,0,Managers,2.0,-27.0
13937,F,N,Y,0,157500.0,Working,House / apartment,-11490,-3116,1,1,0,,2.0,-8.0
13938,F,N,N,0,126000.0,Pensioner,House / apartment,-20851,365243,0,0,0,,2.0,-19.0
13939,M,Y,N,1,135000.0,Working,House / apartment,-9957,-921,1,0,0,Drivers,3.0,-12.0
13940,F,N,Y,0,202500.0,Working,House / apartment,-20295,-3700,0,0,0,Laborers,2.0,-5.0
13941,F,N,N,1,540000.0,Working,House / apartment,-16409,-2045,1,0,0,Managers,2.0,-60.0
13942,F,Y,Y,0,360000.0,Working,House / apartment,-18356,-1820,0,0,0,High skill tech staff,2.0,-33.0
13943,F,N,Y,0,135000.0,Commercial associate,House / apartment,-11088,-1447,0,1,0,Cooking staff,2.0,-3.0
13944,F,N,Y,0,292500.0,Working,House / apartment,-15303,-108,0,0,0,,1.0,-32.0
13945,M,N,Y,0,135000.0,Working,House / apartment,-20931,-191,0,1,1,Security staff,2.0,-48.0
13946,F,Y,Y,0,315000.0,Working,House / apartment,-16805,-806,0,0,0,,2.0,-38.0
13947,M,Y,N,0,225000.0,State servant,Co-op apartment,-14536,-3415,0,1,0,Managers,2.0,-12.0
13948,M,N,Y,2,112500.0,Working,House / apartment,-14358,-2317,0,0,0,,4.0,-38.0
13949,F,Y,Y,0,135000.0,Working,House / apartment,-13127,-3424,0,1,0,Core staff,2.0,-29.0
13950,F,N,Y,0,135000.0,Pensioner,House / apartment,-23442,365243,0,1,0,,2.0,-58.0
13951,M,Y,Y,0,360000.0,Commercial associate,House / apartment,-9643,-1539,0,0,0,High skill tech staff,2.0,-24.0
13952,F,N,N,0,180000.0,Working,House / apartment,-10309,-1610,0,0,0,Laborers,2.0,-1.0
13953,F,N,N,0,126000.0,Commercial associate,House / apartment,-16708,-5760,1,0,0,Managers,2.0,-9.0
13954,F,N,Y,0,148500.0,Working,House / apartment,-17641,-889,0,0,0,Core staff,2.0,-18.0
13955,M,Y,Y,0,180000.0,Working,House / apartment,-13194,-809,0,0,0,Drivers,2.0,-19.0
13956,F,N,Y,0,121500.0,Working,House / apartment,-19943,-12148,0,0,0,Laborers,1.0,-26.0
13957,F,N,Y,0,175500.0,Commercial associate,House / apartment,-15248,-2227,1,1,0,Managers,2.0,-19.0
13958,M,Y,N,1,252000.0,State servant,House / apartment,-12483,-1650,1,1,0,High skill tech staff,3.0,-51.0
13959,M,Y,N,0,360000.0,Working,House / apartment,-11841,-3092,1,0,0,Managers,2.0,-39.0
13960,F,N,Y,1,193500.0,Commercial associate,House / apartment,-16921,-1095,0,0,1,Laborers,3.0,-4.0
13961,F,N,N,0,162000.0,Commercial associate,House / apartment,-20008,-6578,0,0,0,Core staff,2.0,-9.0
13962,F,N,Y,0,54000.0,Commercial associate,House / apartment,-18350,-3609,0,0,0,Medicine staff,2.0,-47.0
13963,M,Y,Y,1,225000.0,Commercial associate,House / apartment,-18824,-840,0,0,0,Laborers,3.0,-18.0
13964,M,N,N,0,121500.0,Commercial associate,House / apartment,-12338,-3283,0,0,0,Drivers,2.0,-25.0
13965,M,N,Y,0,54000.0,Pensioner,House / apartment,-22680,365243,0,0,0,,2.0,-13.0
13966,F,N,Y,0,90000.0,Commercial associate,House / apartment,-19791,-3172,0,1,0,,1.0,-19.0
13967,F,N,Y,0,157500.0,Pensioner,House / apartment,-23129,365243,0,0,0,,2.0,-39.0
13968,F,N,Y,1,225000.0,Working,With parents,-10035,-170,0,0,0,Cleaning staff,3.0,-6.0
13969,M,Y,Y,1,112500.0,Working,House / apartment,-16023,-965,0,1,0,Drivers,3.0,-58.0
13970,F,N,N,0,72000.0,Commercial associate,With parents,-9211,-1131,1,0,0,Secretaries,2.0,-12.0
13971,F,Y,Y,0,81000.0,State servant,House / apartment,-11256,-2691,0,0,0,Core staff,2.0,-44.0
13972,F,Y,Y,0,90000.0,Working,With parents,-9598,-1134,1,1,1,Cleaning staff,2.0,-30.0
13973,F,Y,Y,0,315000.0,Commercial associate,House / apartment,-9130,-1390,0,1,0,Core staff,1.0,-21.0
13974,M,Y,Y,0,180000.0,Working,House / apartment,-16280,-3062,0,1,1,Managers,2.0,-51.0
13975,F,Y,N,0,315000.0,Commercial associate,House / apartment,-18064,-3315,1,0,0,Managers,1.0,-38.0
13976,F,N,Y,0,225000.0,Working,House / apartment,-17375,-3759,0,0,0,,2.0,-19.0
13977,M,N,N,0,225000.0,Working,House / apartment,-21149,-11884,1,0,0,Laborers,2.0,-35.0
13978,F,N,Y,0,112500.0,Working,House / apartment,-20579,-3032,1,1,0,Laborers,2.0,-13.0
13979,F,N,Y,0,180000.0,Working,House / apartment,-14279,-2939,0,0,0,Sales staff,1.0,-59.0
13980,F,N,N,1,225000.0,Commercial associate,House / apartment,-10448,-3392,1,1,1,Realty agents,3.0,-15.0
13981,M,N,Y,0,382500.0,Pensioner,House / apartment,-21673,365243,0,0,0,,1.0,-11.0
13982,M,Y,N,0,112500.0,Working,House / apartment,-10004,-1962,0,1,0,,2.0,-7.0
13983,F,N,Y,2,216000.0,State servant,House / apartment,-15444,-3112,0,0,1,,4.0,-41.0
13984,F,N,N,0,135000.0,Working,House / apartment,-11390,-515,0,1,0,Sales staff,2.0,-45.0
13985,M,Y,N,1,238500.0,Working,With parents,-11384,-1965,1,1,0,Drivers,3.0,-39.0
13986,F,N,Y,1,120150.0,Working,House / apartment,-9287,-1432,1,0,0,Core staff,3.0,-29.0
13987,M,Y,N,0,135000.0,Working,House / apartment,-17568,-650,0,0,1,Drivers,2.0,-32.0
13988,M,N,Y,0,315000.0,Commercial associate,House / apartment,-10499,-545,0,0,1,Laborers,1.0,-53.0
13989,F,N,Y,0,126000.0,Working,House / apartment,-23844,-2147,0,1,0,Accountants,2.0,-60.0
13990,M,Y,Y,1,270000.0,Commercial associate,House / apartment,-12250,-857,0,0,0,Laborers,3.0,-8.0
13991,F,Y,Y,2,121500.0,Working,House / apartment,-14280,-533,0,0,0,Sales staff,4.0,-28.0
13992,M,Y,Y,0,247500.0,State servant,Municipal apartment,-20112,-875,1,0,1,High skill tech staff,2.0,-12.0
13993,M,Y,N,0,135000.0,Working,House / apartment,-17452,-3913,1,1,0,Drivers,2.0,-2.0
